SMILES	MW	TPSA	AROM	HBA	HBD	ROTB	LOGP	RING
O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n1cnc2c(NC3CC4CCC3C4)ncnc12	379.84800000000024	105.32	2	8	3	4	1.2847999999999997	5
O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n1cnc2c(NC3CC4CCC3C4)ncnc12	379.84800000000024	105.32	2	8	3	4	1.2847999999999997	5
Nc1cc2c3ccccc3ccc2c2ccccc12	243.309	26.02	4	1	1		4.728400000000002	4
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O	216.262	83.63		4	2	1	-0.5394000000000001	2
N(Cc1ccccc1)c1ncnc2nc[nH]c12	225.255	66.49000000000001	3	4	2	3	1.9649999999999999	3
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl	266.728	54.12	2	2	2	4	2.5084999999999997	2
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl	266.728	54.12	2	2	2	4	2.5084999999999997	2
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I	419.303	58.56	1	3	2	10	4.372200000000005	1
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	370.4890000000002	60.440000000000005		4		2	4.185200000000004	4
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O	272.282	109.93		6	2	3	-0.8693999999999988	2
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O	272.282	109.93		6	2	3	-0.8693999999999988	2
OC(=O)c1cc(O)c2ccc(Cl)cc2n1	223.61499999999998	70.42	2	3	2	1	2.292	2
OC(=O)c1cc(O)c2ccc(Cl)cc2n1	223.61499999999998	70.42	2	3	2	1	2.292	2
CCCN(CCC)C1CCc2ccc(O)cc2C1	247.38199999999998	23.47	1	2	1	5	3.371500000000002	2
CCCN(CCC)C1CCc2ccc(O)cc2C1	247.38199999999998	23.47	1	2	1	5	3.371500000000002	2
CCCN(CCC)C1CCc2ccc(O)cc2C1	247.38199999999998	23.47	1	2	1	5	3.371500000000002	2
CCCN(C\C=C\I)C1CCc2ccc(O)cc2C1	371.2620000000001	23.47	1	2	1	5	3.9102000000000032	2
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13	482.54000000000025	89.68	5	7	3	2	3.8449000000000018	8
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3C(=O)C=C2C1	344.4510000000001	60.440000000000005		4		1	3.629000000000003	4
COc1ccc2nc3CCCCc3c(N)c2c1	228.29499999999996	48.14	2	3	1	1	2.7044000000000006	3
Cn1cnc2nc(O)nc(O)c12	166.14	84.06	2	6	2		-0.22550000000000026	2
[O-][N+](=O)c1cccc2cn[nH]c12	163.13599999999997	71.82	2	3	1	1	1.4710999999999999	2
[O-][N+](=O)c1cccc2cn[nH]c12	163.13599999999997	71.82	2	3	1	1	1.4710999999999999	2
[O-][N+](=O)c1cccc2cn[nH]c12	163.13599999999997	71.82	2	3	1	1	1.4710999999999999	2
O=C1N2CCCCC=C2Nc2ccccc12	214.268	32.34	1	2	1		2.579600000000001	3
Nc1ncnc2n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c(Br)nc12	408.105	154.84000000000003	2	10	3	1	-0.054900000000000004	4
Nc1nc(O)c2nc(Br)n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c2n1	424.1040000000001	175.07	2	11	4	1	-0.34930000000000005	4
CCCN(CCC)C1CCc2cccc(O)c2C1	247.38199999999998	23.47	1	2	1	5	3.371500000000002	2
CCCN(C\C=C\I)C1CCc2cccc(O)c2C1	371.2620000000001	23.47	1	2	1	5	3.9102000000000032	2
CCC(=O)NC1CCc2cccc(OC)c2C1	233.31099999999998	38.33	1	2	1	3	2.0787	2
CCC(=O)NC1CCc2cccc(OC)c2C1	233.31099999999998	38.33	1	2	1	3	2.0787	2
Cc1oc(=O)oc1CCl	148.545	43.35	1	3		1	1.28002	1
Nc1c2ccccc2nc2ccccc12	194.237	38.91	3	2	1		2.970200000000001	3
Nc1c2ccccc2nc2ccccc12	194.237	38.91	3	2	1		2.970200000000001	3
Nc1c2ccccc2nc2ccccc12	194.237	38.91	3	2	1		2.970200000000001	3
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cccc(N)c4cc3Cn1c2=O	363.37300000000016	107.44	3	7	2	1	1.6618	5
OC(=O)c1c2ccccc2cc2ccccc12	222.243	37.3	3	1	1	1	3.691200000000001	3
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1	362.31100000000004	76.14	3	4	2	3	4.301200000000002	3
OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F	392.37699999999995	69.64	2	2	2	3	4.815100000000004	3
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12	565.5780000000003	141.44	4	5	3	9	6.293500000000005	5
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12	565.5780000000003	141.44	4	5	3	9	6.293500000000005	5
CC(=O)NC1C(=O)Nc2ccccc2C(=N1)c1ccccc1	293.326	70.56	2	3	2	2	1.9382999999999992	3
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	329.4440000000001	60.08	1	5	1	6	2.983900000000001	4
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	329.4440000000001	60.08	1	5	1	6	2.983900000000001	4
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	329.4440000000001	60.08	1	5	1	6	2.983900000000001	4
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	329.4440000000001	60.08	1	5	1	6	2.983900000000001	4
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	329.4440000000001	60.08	1	5	1	6	2.983900000000001	4
Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1	309.41299999999995	45.230000000000004	2	3	1	4	3.208120000000002	3
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl	306.15600000000006	56.49	3	5		3	3.090200000000001	3
CN1C[C@H]2CN(C[C@H]2C1)c1ccc(nn1)-c1ccccc1	280.37500000000006	32.260000000000005	2	4		2	2.1414	4
CS(=O)(=O)Nc1c(O)ccc2C(CCCc12)=C1NCCN1	309.391	90.46000000000001	1	5	4	2	0.9613999999999996	3
Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1	358.44500000000005	76.82	4	4	2	6	3.8821200000000013	4
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12	396.9840000000001	72.19	2	3	2	12	4.851000000000004	2
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12	396.9840000000001	72.19	2	3	2	12	4.851000000000004	2
Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12	360.3940000000002	97.11	4	5	3	2	4.206480000000003	4
Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12	360.3940000000002	97.11	4	5	3	2	4.206480000000003	4
FC(F)(F)c1cccnc1N1CCC(=CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F	479.40200000000004	79.37	2	5	1	4	4.169100000000002	3
COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1	357.7930000000001	60.7	3	4	1	5	4.869500000000004	3
COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1	357.7930000000001	60.7	3	4	1	5	4.869500000000004	3
C[C@H](\N=C(\NC#N)Nc1cccc2ncccc12)c1ccccc1	315.38000000000005	73.1	3	3	2	3	3.8345800000000017	3
Clc1cccc(c1Cl)-n1nnnc1NCc1ccccc1Oc1ccccn1	413.2680000000001	77.75	4	7	1	6	4.768500000000002	4
CCC(=O)c1cc(-c2ccc(Cl)cc2)n(c1C)-c1ccc(cc1)S(N)(=O)=O	402.90300000000013	82.16	3	4	1	5	4.346220000000003	3
CCCCOc1ccc(cc1Cl)-c1cncc(c1)C(=O)NCc1cccnc1N1CCOCC1	480.9960000000003	76.58	3	6	1	9	4.742500000000005	4
OC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1	428.4880000000001	95.5	3	3	3	6	5.681200000000004	4
CNC(=O)c1cccc(NC(=O)N2CCC(CC2)Oc2ccccc2Cl)c1	387.86699999999996	70.67	2	3	2	4	3.7749000000000033	3
CCC(=N/O)\C(C)=C\c1ccc(F)cc1	207.248	32.59	1	2	1	3	3.4692000000000016	1
Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1	327.4320000000001	76.3	1	6	2	1	1.7146999999999992	5
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O	446.7160000000003	54.37		3	1	15	7.76140000000001	1
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O	446.7160000000003	54.37		3	1	15	7.76140000000001	1
CCCCCCCCCCC(O)C1C=CC2C(N1Nc1ccc(cc1)[N+]([O-])=O)C(=O)N(C2=O)c1ccccc1	534.6570000000003	116.01999999999998	2	7	2	14	5.612000000000005	4
Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1	300.408	55.98	3	4	1	3	3.854820000000002	3
Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1	300.408	55.98	3	4	1	3	3.854820000000002	3
Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1	300.408	55.98	3	4	1	3	3.854820000000002	3
CS(=O)(=O)Nc1c(O)ccc2C(CCCc12)C1=NCCN1	309.391	90.79	1	5	3	3	1.1853	3
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(n1)C(C)(C)C	393.5380000000001	101.21	2	6	2	3	3.3541200000000018	3
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(n1)C(C)(C)C	393.5380000000001	101.21	2	6	2	3	3.3541200000000018	3
COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC	474.5650000000003	120.66000000000001	3	6	3	7	3.8216800000000015	3
COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC	474.5650000000003	120.66000000000001	3	6	3	7	3.8216800000000015	3
NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)[C@@]12CC3CC(CC(C3)C1)C2	329.4400000000001	75.71000000000001	1	4	3	2	3.255300000000002	6
OC(=O)[C@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1	428.4880000000001	95.5	3	3	3	6	5.681200000000004	4
CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N	327.42800000000005	76.38	2	4	3	5	4.3745600000000024	2
Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1	286.339	101.88	2	7	3	4	1.0922999999999998	4
Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1	286.339	101.88	2	7	3	4	1.0922999999999998	4
Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1	286.339	101.88	2	7	3	4	1.0922999999999998	4
Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1	378.50100000000015	58.54	3	4	2	4	4.789640000000004	4
CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C	873.0900000000003	170.06		14	3	8	5.377400000000008	7
Cc1ccc(nc1)-c1ccc(C)cn1	184.24200000000002	25.78	2	2		1	2.760440000000001	2
Clc1ccc(cc1)C12CC3CC(CC(C3)(C1)C(=O)NCc1ccncc1)C2	380.91900000000004	41.99	2	2	1	4	4.889400000000003	6
Clc1ccc(cc1)C12CC3CC(CC(C3)(C1)C(=O)NCc1ccncc1)C2	380.91900000000004	41.99	2	2	1	4	4.889400000000003	6
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1	506.6050000000003	75.0	4	8	1	7	4.936920000000004	5
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1	349.51800000000003	33.120000000000005	1	2	1	1	5.398600000000005	5
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1	391.5550000000001	39.19	1	3		2	5.9694000000000065	5
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1	391.5550000000001	39.19	1	3		2	5.9694000000000065	5
NC1CCN(C1)c1cccnc1	163.224	42.15	1	3	1	1	0.6189999999999996	2
C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)-c1ccc(cc1)C#N	330.4310000000001	40.17	3	3		4	4.998280000000005	4
CN(C)C(=O)n1cc(C(=O)c2ccc(Cn3c(C)nc4cnccc34)c(F)c2)c2c(cccc12)C#C	479.51500000000016	73.02000000000001	5	6		4	4.623820000000005	5
Fc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN3CCC[C@@H]3C2)c(Cl)cc1F	455.9140000000003	69.72	2	4	1	4	3.3392000000000026	4
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1	463.3390000000003	90.05	4	7	1	3	3.935100000000003	5
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1	463.3390000000003	90.05	4	7	1	3	3.935100000000003	5
C(N1CCN(CC1)c1ccccn1)c1nc2ccccc2[nH]1	293.374	48.050000000000004	3	4	1	3	2.2801	4
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1	813.4459999999998	128.13	5	10	2	16	7.88060000000001	6
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1	813.4459999999998	128.13	5	10	2	16	7.88060000000001	6
COc1ccc(cc1)S(=O)(=O)Nc1cccnc1Nc1ccc(O)cc1	371.41800000000006	100.55000000000001	3	6	3	6	3.340200000000001	3
COc1ccc(cc1)S(=O)(=O)Nc1cccnc1Nc1ccc(O)cc1	371.41800000000006	100.55000000000001	3	6	3	6	3.340200000000001	3
COc1ccc(cc1)S(=O)(=O)Nc1cccnc1Nc1ccc(O)cc1	371.41800000000006	100.55000000000001	3	6	3	6	3.340200000000001	3
Oc1ccc(cc1)C1(CCC(F)(F)CC1)c1ccccc1F	306.32699999999994	20.23	2	1	1	2	5.0267000000000035	3
CCCCOCCOc1nc(sc1C)-c1ccc(C(O)=O)c(F)c1	353.4150000000001	68.65	2	5	1	9	4.151320000000003	2
C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1	400.27600000000007	70.56	2	3	2	4	2.8191000000000015	3
C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1	400.27600000000007	70.56	2	3	2	4	2.8191000000000015	3
C\C(=N/NC(=O)C(NC(=O)c1ccccc1)c1n[nH]c(=O)c2ccccc12)c1cccc(Br)c1	518.3710000000002	116.31	4	5	3	6	3.6971000000000016	4
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O	310.43700000000007	37.3	2	1	1	9	5.954800000000006	2
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O	310.43700000000007	37.3	2	1	1	9	5.954800000000006	2
CCN1C(C)(C)CC(CC1(C)C)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1	562.7150000000001	121.62	3	7	3	7	6.683700000000006	4
CN(C)CCC1(Cc2ccccc2C(=O)O1)c1ccc(Cl)cc1	329.827	29.540000000000003	2	3		4	3.900100000000003	3
CN(C)CCC1(Cc2ccccc2C(=O)O1)c1ccc(Cl)cc1	329.827	29.540000000000003	2	3		4	3.900100000000003	3
CCCCCCCCCCCCCCCCCC[S+](CCC)c1ccccc1C(=O)OCC	477.8190000000002	26.3	1	2		22	9.511999999999999	1
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N	258.23400000000004	156.85000000000002	1	8	5	3	-2.8242999999999996	2
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N	258.23400000000004	156.85000000000002	1	8	5	3	-2.8242999999999996	2
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N	258.23400000000004	156.85000000000002	1	8	5	3	-2.8242999999999996	2
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12	465.51700000000017	118.50999999999999	4	7	2	4	3.3126000000000007	5
C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1	401.40500000000014	101.38000000000002	5	7	2	4	3.364200000000001	5
CC(=O)NCCCS(O)(=O)=O	181.213	83.47		3	2	4	-0.5995999999999997	
CC(=O)NCCCS(O)(=O)=O	181.213	83.47		3	2	4	-0.5995999999999997	
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	645.6080000000003	321.17		19	14	9	-8.564500000000002	4
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	645.6080000000003	321.17		19	14	9	-8.564500000000002	4
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	645.6080000000003	321.17		19	14	9	-8.564500000000002	4
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	645.6080000000003	321.17		19	14	9	-8.564500000000002	4
CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1	292.73	97.03000000000002	2	6	2	3	1.4255000000000002	2
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O	336.4320000000001	87.66	1	5	3	10	2.3655	1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O	336.4320000000001	87.66	1	5	3	10	2.3655	1
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1	277.368	61.440000000000005	1	3	2	7	1.7165999999999995	1
CC(=O)OC1CN2CCC1CC2	169.224	29.54		3		1	0.6436999999999999	3
CC(=O)OC1CN2CCC1CC2	169.224	29.54		3		1	0.6436999999999999	3
CC(=O)OC1CN2CCC1CC2	169.224	29.54		3		1	0.6436999999999999	3
OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	354.1890000000001	75.63	2	4	2	6	3.907300000000002	2
CC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(NC(C)=O)cc1	332.38100000000003	92.34	2	4	2	4	2.4362000000000004	2
CC(=O)Nc1ccc(cc1)C(O)=O	179.17499999999998	66.4	1	2	2	2	1.3432	1
Cn1c2ncn(CC(O)=O)c2c(=O)n(C)c1=O	238.20299999999997	99.12	2	7	1	2	-1.481699999999999	2
CC(=O)N[C@@H](CCC(N)=O)C(O)=O	188.183	109.49000000000001		3	3	5	-1.1587999999999987	
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1	415.8290000000003	94.83000000000001	3	6	1	6	3.4705200000000014	3
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1	415.8290000000003	94.83000000000001	3	6	1	6	3.4705200000000014	3
CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O	309.271	176.78		8	7	5	-3.871799999999996	1
CC(=O)CC(c1ccc(cc1)[N+]([O-])=O)c1c(O)c2ccccc2oc1=O	353.3300000000001	110.65	3	6	1	5	3.517800000000003	3
CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(C)=O	326.46500000000015	23.55	2	4		5	4.4436000000000035	3
CC1=CC(=O)NS(=O)(=O)O1	163.154	72.47		4	1		-0.7185999999999999	1
CC1=CC(=O)NS(=O)(=O)O1	163.154	72.47		4	1		-0.7185999999999999	1
CC1=CC(=O)NS(=O)(=O)O1	163.154	72.47		4	1		-0.7185999999999999	1
CC(=O)Nc1ccccc1	135.16599999999997	29.1	1	1	1	1	1.6449999999999998	1
CC(=O)Nc1ccccc1	135.16599999999997	29.1	1	1	1	1	1.6449999999999998	1
CC(=O)Nc1cc(ccc1O)[As](O)(O)=O	275.092	106.86000000000001	1	3	4	2	-1.0884000000000003	1
CC(=O)Nc1cc(ccc1O)[As](O)(O)=O	275.092	106.86000000000001	1	3	4	2	-1.0884000000000003	1
CC(=O)Nc1nnc(s1)S(N)(=O)=O	222.251	115.03999999999999	1	6	2	2	-0.8561000000000003	1
CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	324.40200000000016	92.34	1	4	2	4	2.2098000000000004	2
CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	324.40200000000016	92.34	1	4	2	4	2.2098000000000004	2
CC(=O)NO	75.067	49.33		2	2		-0.4882999999999999	
CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(CCO)CC3)c2c1	411.57100000000025	47.02000000000001	2	6	1	7	3.491900000000003	4
CC(=O)Nc1c(I)cc(I)c(C(O)=O)c1I	556.863	66.4	1	2	2	2	3.157000000000001	1
CC(=O)Nc1c(I)cc(I)c(C(O)=O)c1I	556.863	66.4	1	2	2	2	3.157000000000001	1
C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC[C@@H](OC(C)=O)[C@@](C)(C5CC[C@@]34C)C(O)=O)[C@@H]2[C@H]1C	512.7310000000003	80.67000000000002		4	1	2	6.839300000000008	5
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O	367.5550000000001	66.4		3	2	12	4.728100000000004	
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O	367.5550000000001	66.4		3	2	12	4.728100000000004	
CC(C)C[C@H](NC(C)=O)C(O)=O	173.212	66.4		2	2	4	0.6218000000000001	
CC(=O)OCC[N+](C)(C)C	146.21	26.3		2		3	0.25570000000000004	
CC(=O)OCC[N+](C)(C)C	146.21	26.3		2		3	0.25570000000000004	
CC(=O)N[C@@H](CS)C(O)=O	163.198	66.4		3	3	3	-0.4945	
CC(=O)N[C@@H](CS)C(O)=O	163.198	66.4		3	3	3	-0.4945	
CC(=O)N[C@@H](CS)C(O)=O	163.198	66.4		3	3	3	-0.4945	
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(O)=O	300.266	89.9	2	5	1	4	2.5293	2
CC(=O)NCCCCCC(O)=O	173.212	66.4		2	2	6	0.7674999999999998	
CC1(OC(=CC1=O)C(O)=O)c1ccccc1	218.208	63.6	1	3	1	2	1.4696	2
CC1(OC(=CC1=O)C(O)=O)c1ccccc1	218.208	63.6	1	3	1	2	1.4696	2
Cc1cnc(c[n+]1[O-])C(O)=O	154.125	77.13	1	3	1	1	-0.2783799999999999	1
Cc1cnc(c[n+]1[O-])C(O)=O	154.125	77.13	1	3	1	1	-0.2783799999999999	1
Cc1cnc(c[n+]1[O-])C(O)=O	154.125	77.13	1	3	1	1	-0.2783799999999999	1
OC(=O)C(=O)Nc1cccc(c1)-c1nnn[nH]1	233.187	120.85999999999999	2	5	3	2	-0.11020000000000046	2
OC(=O)C(=O)Nc1cccc(c1)-c1nnn[nH]1	233.187	120.85999999999999	2	5	3	2	-0.11020000000000046	2
COc1cc(C)c(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)c(C)c1C	326.4360000000001	46.53	1	2	1	6	5.167060000000005	1
COc1cc(C)c(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)c(C)c1C	326.4360000000001	46.53	1	2	1	6	5.167060000000005	1
N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O	178.57500000000002	84.91		4	2	2	-0.2605	1
CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c2c(cc3C(=O)c4cccc(O)c4C(=O)c3c2O)C1C(=O)OC	811.8780000000003	217.04999999999995	2	16	4	9	3.157700000000003	7
CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c2c(cc3C(=O)c4cccc(O)c4C(=O)c3c2O)C1C(=O)OC	811.8780000000003	217.04999999999995	2	16	4	9	3.157700000000003	7
OC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1	484.66300000000024	55.760000000000005	3	6	1	9	4.666800000000004	6
NC1(CC1)C(O)=O	101.10499999999999	63.32		2	2	1	-0.43770000000000003	1
Nc1ccc2cc3ccc(N)cc3nc2c1.C[n+]1c2cc(N)ccc2cc2ccc(N)cc12	433.53900000000016	120.85	6	5	4		4.534300000000003	6
C[n+]1c2cc(N)ccc2cc2ccc(N)cc12	224.287	55.92	3	2	2		1.9818999999999996	3
CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12	388.5110000000001	79.37	4	4	3	5	6.1908000000000065	4
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1cccc(\C=C\C(O)=O)n1	348.446	53.43	2	3	1	6	4.015320000000003	3
[Na].OC(=O)C=C	95.05299999999998	37.3		1	1	1	-0.12379999999999997	
